# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 3.997079431883321377e-07 6.749822616577148438e+00 2.766891419887542725e-01 2.979321964085102081e-02 4.025450550670939265e-07 6.746272087097167969e+00 2.766891419887542725e-01 2.979321964085102081e-02 9.574872792456525783e-01
1.000000000000000000e+03 2.021819227593368851e-06 5.965866148471832275e-04 3.963634975789886994e-13 8.570614270865917206e-03 2.090697080348036252e-06 5.364717799238860607e-04 3.963634975789886994e-13 8.570614270865917206e-03 9.998824741196642440e-01
2.000000000000000000e+03 1.818984674173407257e-05 8.387542911805212498e-04 4.878909776184769953e-13 8.046524599194526672e-03 1.800588506739586592e-05 7.280790014192461967e-04 4.878909776184769953e-13 8.046524599194526672e-03 9.999194021740889227e-01
3.000000000000000000e+03 2.480922921677120030e-05 1.213941606692969799e-03 7.702519178032218861e-14 6.028183270245790482e-03 2.334449527552351356e-05 7.789559895172715187e-04 7.702519178032218861e-14 6.028183270245790482e-03 9.999934300098211049e-01
4.000000000000000000e+03 2.396588024566881359e-05 1.585394260473549366e-03 2.117040232008093881e-08 3.260217839851975441e-03 1.912119296321179718e-05 5.303235957399010658e-04 2.117040232008093881e-08 3.260217839851975441e-03 9.996829766494526037e-01
5.000000000000000000e+03 5.093293111713137478e-06 4.545507545117288828e-04 1.034297647528603648e-12 4.562411049846559763e-04 2.286267317685997114e-06 4.550839948933571577e-04 1.034297647528603648e-12 4.562411049846559763e-04 9.998818836061020843e-01
6.000000000000000000e+03 4.006399649369996041e-06 3.974188002757728100e-04 3.469446951953614189e-14 6.214646418811753392e-05 8.520337360096164048e-06 7.831028196960687637e-04 3.469446951953614189e-14 6.214646418811753392e-05 9.998742479918949488e-01
7.000000000000000000e+03 3.111382511633564718e-06 2.827718853950500488e-04 4.496403249731883989e-15 3.300897515146061778e-05 6.577052317879861221e-06 5.466574220918118954e-04 4.496403249731883989e-15 3.300897515146061778e-05 9.998924679193856857e-01
8.000000000000000000e+03 2.608621571198455058e-06 2.032738120760768652e-04 1.465841337200401995e-14 1.705608701740857214e-05 5.469979896588483825e-06 3.896275884471833706e-04 1.465841337200401995e-14 1.705608701740857214e-05 9.999103151492537700e-01
9.000000000000000000e+03 2.201569031967665069e-06 1.530548761365935206e-04 7.437418736433443200e-13 9.010902431327849627e-06 4.566933512251125649e-06 2.892808697652071714e-04 7.437418736433443200e-13 9.010902431327849627e-06 9.999246192614764661e-01
1.000000000000000000e+04 1.810981643757259008e-06 1.210644477396272123e-04 7.373303356761340410e-13 4.943617113895015791e-06 3.757325430342461914e-06 2.254980499856173992e-04 7.373303356761340410e-13 4.943617113895015791e-06 9.999347714195997439e-01
1.100000000000000000e+04 1.496206664342025761e-06 1.410076511092483997e-04 1.785495662431912933e-08 5.790992418042151257e-06 3.086344122493756004e-06 2.427829022053629160e-04 1.785495662431912933e-08 5.790992418042151257e-06 1.000077311917312306e+00
1.200000000000000000e+04 1.232810859619348776e-06 8.086622983682900667e-05 1.428034579475934152e-09 1.904945747810415924e-06 2.525461013647145592e-06 1.472440635552629828e-04 1.428034579475934152e-09 1.904945747810415924e-06 9.999423621017842212e-01
1.300000000000000000e+04 1.082461722035077401e-06 6.651783769484609365e-05 1.488479478561899327e-12 1.268561277356639039e-06 2.165864088965463452e-06 1.220365084009245038e-04 1.488479478561899327e-12 1.268561277356639039e-06 9.999477040137356720e-01
1.400000000000000000e+04 9.762875379237812012e-07 5.476726073538884521e-05 2.873049020912787910e-12 8.673894740240939427e-07 1.885011442936956882e-06 1.011326530715450644e-04 2.873049020912787910e-12 8.673894740240939427e-07 9.999492574052530891e-01
1.500000000000000000e+04 8.860352522788161878e-07 4.542306851362809539e-05 3.065603326746213497e-14 6.082741492718923837e-07 1.637232799112098292e-06 8.477861410938203335e-05 3.065603326746213497e-14 6.082741492718923837e-07 9.999502797329848924e-01
1.600000000000000000e+04 8.066837153819506057e-07 4.050981078762561083e-05 1.849248421059712655e-09 2.376116299274144694e-07 1.408741468367225025e-06 7.111235754564404488e-05 1.849248421059712655e-09 2.376116299274144694e-07 9.999189703487532110e-01
1.700000000000000000e+04 7.503350616389070638e-07 3.131761695840395987e-05 8.389209465997637949e-12 3.072081256050296361e-07 1.246832653123419732e-06 6.032397868693806231e-05 8.389209465997637949e-12 3.072081256050296361e-07 9.999517561452457848e-01
1.800000000000000000e+04 6.952847684260632377e-07 1.608469319762662053e-04 3.863704591822170187e-07 2.818801704052020796e-06 1.087675514099828433e-06 2.049558679573237896e-04 3.863704591822170187e-07 2.818801704052020796e-06 1.000187348928125886e+00
1.900000000000000000e+04 6.404748660315817688e-07 2.197332105424720794e-05 1.086943035577547789e-11 1.652089025583336479e-07 9.507562026556115597e-07 4.425092629389837384e-05 1.086943035577547789e-11 1.652089025583336479e-07 9.999523867408386391e-01
2.000000000000000000e+04 5.726281528950494248e-07 1.142389810411259532e-04 1.828838591677595105e-08 3.728656281509756809e-07 8.060916911745152902e-07 1.197316669276915491e-04 1.828838591677595105e-08 3.728656281509756809e-07 9.997568220985648679e-01
