# x, y
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+01 -5.440210700035095215e-01 -8.390715122222900391e-01
7.500000000000000000e+00 9.379999637603759766e-01 3.466353416442871094e-01
2.500000000000000000e+00 5.984721779823303223e-01 -8.011435866355895996e-01
3.750000000000000000e+00 -5.715612769126892090e-01 -8.205593824386596680e-01
8.750000000000000000e+00 6.247239708900451660e-01 -7.808456420898437500e-01
6.250000000000000000e+00 -3.317921608686447144e-02 9.994494318962097168e-01
1.250000000000000000e+00 9.489846229553222656e-01 3.153223693370819092e-01
1.875000000000000000e+00 9.540857672691345215e-01 -2.995334863662719727e-01
6.875000000000000000e+00 5.578680038452148438e-01 8.299297094345092773e-01
9.375000000000000000e+00 4.975740611553192139e-02 -9.987613558769226074e-01
4.375000000000000000e+00 -9.436221718788146973e-01 -3.310244083404541016e-01
3.125000000000000000e+00 1.659189164638519287e-02 -9.998623728752136230e-01
8.125000000000000000e+00 9.634987711906433105e-01 -2.677127718925476074e-01
5.625000000000000000e+00 -6.116822361946105957e-01 7.911035418510437012e-01
6.250000000000000000e-01 5.850972533226013184e-01 8.109631538391113281e-01
9.375000000000000000e-01 8.060811161994934082e-01 5.918050408363342285e-01
5.937500000000000000e+00 -3.388415277004241943e-01 9.408434629440307617e-01
8.437500000000000000e+00 8.345293402671813965e-01 -5.509635210037231445e-01
3.437500000000000000e+00 -2.916078865528106689e-01 -9.565379619598388672e-01
4.687500000000000000e+00 -9.996902942657470703e-01 -2.488641068339347839e-02
9.687500000000000000e+00 -2.597101628780364990e-01 -9.656866192817687988e-01
7.187500000000000000e+00 7.860016822814941406e-01 6.182243824005126953e-01
2.187500000000000000e+00 8.157892823219299316e-01 -5.783492326736450195e-01
1.562500000000000000e+00 9.999656081199645996e-01 8.296231739223003387e-03
6.562500000000000000e+00 2.756969630718231201e-01 9.612445831298828125e-01
9.062500000000000000e+00 3.544052541255950928e-01 -9.350919127464294434e-01
4.062500000000000000e+00 -7.961509823799133301e-01 -6.050980091094970703e-01
2.812500000000000000e+00 3.231844902038574219e-01 -9.463359713554382324e-01
7.812500000000000000e+00 9.991397857666015625e-01 4.146973788738250732e-02
5.312500000000000000e+00 -8.252729177474975586e-01 5.647341012954711914e-01
3.125000000000000000e-01 3.074385225772857666e-01 9.515679478645324707e-01
4.687500000000000000e-01 4.517714679241180420e-01 8.921337127685546875e-01
5.468750000000000000e+00 -7.273381948471069336e-01 6.862792372703552246e-01
7.968750000000000000e+00 9.934213161468505859e-01 -1.145165786147117615e-01
2.968750000000000000e+00 1.719833314418792725e-01 -9.850998520851135254e-01
4.218750000000000000e+00 -8.806143999099731445e-01 -4.738335609436035156e-01
9.218750000000000000e+00 2.045734822750091553e-01 -9.788511991500854492e-01
6.718750000000000000e+00 4.219224452972412109e-01 9.066319465637207031e-01
1.718750000000000000e+00 9.890748262405395508e-01 -1.474144756793975830e-01
2.343750000000000000e+00 7.158513665199279785e-01 -6.982526779174804688e-01
7.343750000000000000e+00 8.726314306259155273e-01 4.883793592453002930e-01
9.843750000000000000e+00 -4.068216383457183838e-01 -9.135076403617858887e-01
4.843750000000000000e+00 -9.913845658302307129e-01 1.309835612773895264e-01
3.593750000000000000e+00 -4.369071125984191895e-01 -8.995066285133361816e-01
8.593750000000000000e+00 7.386246919631958008e-01 -6.741168498992919922e-01
6.093750000000000000e+00 -1.883043348789215088e-01 9.821107387542724609e-01
1.093750000000000000e+00 8.883550167083740234e-01 4.591572880744934082e-01
7.812500000000000000e-01 7.041674852371215820e-01 7.100338935852050781e-01
5.781250000000000000e+00 -4.811230301856994629e-01 8.766530752182006836e-01
8.281250000000000000e+00 9.101011157035827637e-01 -4.143862724304199219e-01
3.281250000000000000e+00 -1.392038017511367798e-01 -9.902637600898742676e-01
4.531250000000000000e+00 -9.836391210556030273e-01 -1.801500320434570312e-01
9.531250000000000000e+00 -1.062709838151931763e-01 -9.943372011184692383e-01
7.031250000000000000e+00 6.802214384078979492e-01 7.330067157745361328e-01
2.031250000000000000e+00 8.958510160446166992e-01 -4.443545639514923096e-01
1.406250000000000000e+00 9.864927530288696289e-01 1.638047993183135986e-01
6.406250000000000000e+00 1.227542906999588013e-01 9.924370646476745605e-01
8.906250000000000000e+00 4.956021606922149658e-01 -8.685496449470520020e-01
3.906250000000000000e+00 -6.922897696495056152e-01 -7.216196060180664062e-01
2.656250000000000000e+00 4.665114581584930420e-01 -8.845151662826538086e-01
7.656250000000000000e+00 9.805147051811218262e-01 1.964456737041473389e-01
5.156250000000000000e+00 -9.031003713607788086e-01 4.294295310974121094e-01
1.562500000000000000e-01 1.556149870157241821e-01 9.878177642822265625e-01
2.343750000000000000e-01 2.322351187467575073e-01 9.726597070693969727e-01
5.234375000000000000e+00 -8.668306469917297363e-01 4.986026585102081299e-01
7.734375000000000000e+00 9.928556680679321289e-01 1.193216666579246521e-01
2.734375000000000000e+00 3.960560262203216553e-01 -9.182263612747192383e-01
3.984375000000000000e+00 -7.464973330497741699e-01 -6.653884053230285645e-01
8.984375000000000000e+00 4.263040125370025635e-01 -9.045799374580383301e-01
6.484375000000000000e+00 1.998351663351058960e-01 9.798295497894287109e-01
1.484375000000000000e+00 9.962679743766784668e-01 8.631379157304763794e-02
2.109375000000000000e+00 8.584385514259338379e-01 -5.129163861274719238e-01
7.109375000000000000e+00 7.353545427322387695e-01 6.776825785636901855e-01
9.609375000000000000e+00 -1.835504323244094849e-01 -9.830102920532226562e-01
4.609375000000000000e+00 -9.946987628936767578e-01 -1.028318777680397034e-01
3.359375000000000000e+00 -2.160648852586746216e-01 -9.763789772987365723e-01
8.359375000000000000e+00 8.749840855598449707e-01 -4.841516911983489990e-01
5.859375000000000000e+00 -4.112366437911987305e-01 9.115286469459533691e-01
8.593750000000000000e-01 7.574346661567687988e-01 6.529110074043273926e-01
1.171875000000000000e+00 9.214805364608764648e-01 3.884246051311492920e-01
6.171875000000000000e+00 -1.110805943608283997e-01 9.938114285469055176e-01
8.671875000000000000e+00 6.837599873542785645e-01 -7.297070026397705078e-01
3.671875000000000000e+00 -5.057768821716308594e-01 -8.626642823219299316e-01
4.921875000000000000e+00 -9.781379103660583496e-01 2.079571932554244995e-01
9.921875000000000000e+00 -4.768759310245513916e-01 -8.789706230163574219e-01
7.421875000000000000e+00 9.080855250358581543e-01 4.187847375869750977e-01
2.421875000000000000e+00 6.591724157333374023e-01 -7.519918680191040039e-01
1.796875000000000000e+00 9.745528697967529297e-01 -2.241577208042144775e-01
6.796875000000000000e+00 4.913940727710723877e-01 8.709373474121093750e-01
9.296875000000000000e+00 1.275545060634613037e-01 -9.918315410614013672e-01
4.296875000000000000e+00 -9.149089455604553223e-01 -4.036602377891540527e-01
3.046875000000000000e+00 9.457609057426452637e-02 -9.955176115036010742e-01
8.046875000000000000e+00 9.814536571502685547e-01 -1.916994005441665649e-01
5.546875000000000000e+00 -6.715586185455322266e-01 7.409514188766479492e-01
5.468750000000000000e-01 5.200205445289611816e-01 8.541537523269653320e-01
3.906250000000000000e-01 3.807664215564727783e-01 9.246712327003479004e-01
5.390625000000000000e+00 -7.786806821823120117e-01 6.274204254150390625e-01
7.890625000000000000e+00 9.993287324905395508e-01 -3.663516789674758911e-02
2.890625000000000000e+00 2.483414113521575928e-01 -9.686725735664367676e-01
4.140625000000000000e+00 -8.409477472305297852e-01 -5.411162972450256348e-01
9.140625000000000000e+00 2.803444862365722656e-01 -9.598994851112365723e-01
6.640625000000000000e+00 3.498769104480743408e-01 9.367957115173339844e-01
1.640625000000000000e+00 9.975629448890686035e-01 -6.977193802595138550e-02
2.265625000000000000e+00 7.681633830070495605e-01 -6.402538418769836426e-01
7.265625000000000000e+00 8.318538665771484375e-01 5.549947023391723633e-01
9.765625000000000000e+00 -3.342855274677276611e-01 -9.424718618392944336e-01
4.765625000000000000e+00 -9.985833168029785156e-01 5.321087688207626343e-02
3.515625000000000000e+00 -3.653719425201416016e-01 -9.308615922927856445e-01
8.515625000000000000e+00 7.889835834503173828e-01 -6.144142746925354004e-01
6.015625000000000000e+00 -2.643793225288391113e-01 9.644187688827514648e-01
1.015625000000000000e+00 8.498101830482482910e-01 5.270888805389404297e-01
7.031250000000000000e-01 6.466046571731567383e-01 7.628252506256103516e-01
5.703125000000000000e+00 -5.480743646621704102e-01 8.364295959472656250e-01
8.203125000000000000e+00 9.396660923957824707e-01 -3.420929610729217529e-01
3.203125000000000000e+00 -6.149352341890335083e-02 -9.981074929237365723e-01
4.453125000000000000e+00 -9.665789008140563965e-01 -2.563692033290863037e-01
9.453125000000000000e+00 -2.834324352443218231e-02 -9.995982646942138672e-01
6.953125000000000000e+00 6.209387183189392090e-01 7.838591337203979492e-01
1.953125000000000000e+00 9.277983903884887695e-01 -3.730820119380950928e-01
1.328125000000000000e+00 9.706995487213134766e-01 2.402965426445007324e-01
6.328125000000000000e+00 4.492456838488578796e-02 9.989903569221496582e-01
8.828125000000000000e+00 5.618768930435180664e-01 -8.272208571434020996e-01
3.828125000000000000e+00 -6.338589191436767578e-01 -7.734487056732177734e-01
2.578125000000000000e+00 5.341210365295410156e-01 -8.454080224037170410e-01
7.578125000000000000e+00 9.621922373771667480e-01 2.723712921142578125e-01
5.078125000000000000e+00 -9.338607788085937500e-01 3.576367199420928955e-01
7.812500000000000000e-02 7.804555445909500122e-02 9.969497919082641602e-01
1.171875000000000000e-01 1.169194653630256653e-01 9.931414127349853516e-01
5.117187500000000000e+00 -9.191817641258239746e-01 3.938335478305816650e-01
7.617187500000000000e+00 9.720950126647949219e-01 2.345874309539794922e-01
2.617187500000000000e+00 5.006982088088989258e-01 -8.656219244003295898e-01
3.867187500000000000e+00 -6.635805368423461914e-01 -7.481048703193664551e-01
8.867187500000000000e+00 5.291431546211242676e-01 -8.485325574874877930e-01
6.367187500000000000e+00 8.390343189239501953e-02 9.964739084243774414e-01
1.367187500000000000e+00 9.793432354927062988e-01 2.022049129009246826e-01
1.992187500000000000e+00 9.125208258628845215e-01 -4.090303182601928711e-01
6.992187500000000000e+00 6.510767340660095215e-01 7.590119242668151855e-01
9.492187500000000000e+00 -6.735849380493164062e-02 -9.977288246154785156e-01
4.492187500000000000e+00 -9.758534431457519531e-01 -2.184262424707412720e-01
3.242187500000000000e+00 -1.004252731800079346e-01 -9.949446320533752441e-01
8.242187500000000000e+00 9.255896806716918945e-01 -3.785283863544464111e-01
5.742187500000000000e+00 -5.149915814399719238e-01 8.571952581405639648e-01
7.421875000000000000e-01 6.759017109870910645e-01 7.369917631149291992e-01
1.054687500000000000e+00 8.697460889816284180e-01 4.934995472431182861e-01
6.054687500000000000e+00 -2.265146225690841675e-01 9.740077853202819824e-01
8.554687500000000000e+00 7.643872499465942383e-01 -6.447573900222778320e-01
3.554687500000000000e+00 -4.014457762241363525e-01 -9.158828258514404297e-01
4.804687500000000000e+00 -9.957435131072998047e-01 9.216752648353576660e-02
9.804687500000000000e+00 -3.708364665508270264e-01 -9.286981821060180664e-01
7.304687500000000000e+00 8.528932929039001465e-01 5.220853090286254883e-01
2.304687500000000000e+00 7.425738573074340820e-01 -6.697642207145690918e-01
1.679687500000000000e+00 9.940772056579589844e-01 -1.086761057376861572e-01
6.679687500000000000e+00 3.861942887306213379e-01 9.224174618721008301e-01
9.179687500000000000e+00 2.426440715789794922e-01 -9.701153635978698730e-01
4.179687500000000000e+00 -8.614382147789001465e-01 -5.078623890876770020e-01
2.929687500000000000e+00 2.103228121995925903e-01 -9.776319861412048340e-01
7.929687500000000000e+00 9.971356987953186035e-01 -7.563357055187225342e-02
5.429687500000000000e+00 -7.535843253135681152e-01 6.573512554168701172e-01
4.296875000000000000e-01 4.165867269039154053e-01 9.090960025787353516e-01
5.859375000000000000e-01 5.529807209968566895e-01 8.331940174102783203e-01
5.585937500000000000e+00 -6.421102285385131836e-01 7.666122913360595703e-01
8.085937500000000000e+00 9.732186198234558105e-01 -2.298814505338668823e-01
